Date,Change...,y,atr,trueHigh,macd,signal,dn,up,chaikinAD,tdi,di,TRIX
2018-12-18,-0.661487429,-1,26.69217249,2074.31,-0.445806476,-0.415493705,-2041.128384,-2126.860616,155625952.1,-1671.37,-2653.76,-0.092061332
2018-12-19,0.331699085,1,26.10987446,2080.65,-0.406320188,-0.413659001,-2041.822753,-2126.78958,155958805.5,-2122.76,-2423.84,-0.088768212
2018-12-20,-0.728290778,-1,26.48202628,2078.84,-0.442656949,-0.419458591,-2040.084526,-2127.221807,155988115.6,-2529.89,-2225.53,-0.086150969
2018-12-21,-0.360173194,-1,25.42973869,2061.51,-0.460913911,-0.427749655,-2039.619688,-2127.400312,156298444.6,-2975.99,-1997.05,-0.083972634
2018-12-24,-0.538930579,-1,24.70690021,2061.49,-0.494993177,-0.441198359,-2036.726219,-2128.093114,156379300.1,-3427.9,-1747.49,-0.082369663
2018-12-26,-1.274932969,-1,25.85140734,2055.01,-0.620393079,-0.477037303,-2027.706884,-2130.409783,156432678.5,-3833.74,-1518.87,-0.082272536
2018-12-27,0.20118244,1,25.01773539,2035.57,-0.710411279,-0.523712098,-2020.792957,-2129.797376,156430433,-4255.82,-1287.65,-0.083209734
2018-12-28,0.407209481,1,24.55432572,2046.97,-0.72434251,-0.563838181,-2018.97714,-2123.73586,156421280.5,-4583.05,-1113.16,-0.084304184
2019-01-02,0.465938933,1,26.31330245,2053.45,-0.847795335,-0.620629612,-2013.091449,-2121.444884,156170963.2,-4837.39,-1013.47,-0.086693908
2019-01-03,0.090049751,1,26.08163799,2014.72,-0.999152744,-0.696334238,-2006.545987,-2115.253679,155819047.1,-5044.81,-953.37,-0.090584828
2019-01-04,-0.065205397,-1,26.14937813,2011.56,-1.042445031,-0.765556397,-2001.317453,-2109.06888,156188394.9,-5298.75,-854.45,-0.094736848
2019-01-07,1.193383907,1,26.9822797,2048.06,-0.959617289,-0.804368575,-2001.745605,-2102.657061,156066290.6,-5518.7,-741.84,-0.097793184
2019-01-08,0.077561239,1,26.419974,2042.7,-0.930128516,-0.829520563,-1999.856656,-2100.021011,155738407.9,-5440.53,-726.8,-0.100365612
2019-01-09,0.440435102,1,27.60140443,2068.23,-0.742065311,-0.812029513,-2000.195553,-2097.64578,156044773.9,-5525.14,-615.2,-0.100800503
2019-01-10,0.049401611,1,26.74773269,2072.81,-0.591924741,-0.768008559,-2000.325744,-2098.664589,155961348.3,-5475.42,-572.84,-0.09960972
2019-01-11,0.343142957,1,25.81646607,2076.99,-0.419711934,-0.698349234,-2000.283463,-2100.555871,156258380.5,-5384.97,-550.99,-0.096647057
2019-01-14,-0.244752044,-1,25.12314706,2075.57,-0.323123913,-0.62330417,-2000.630619,-2099.190381,156128034.9,-5318.33,-535.4,-0.092817298
2019-01-15,0.22378083,1,25.72077941,2098.01,-0.117030759,-0.522049488,-2001.496449,-2097.605218,156543549.2,-5210.79,-518.11,-0.087005187
2019-01-16,0.070094126,1,24.91429517,2106.35,0.079816602,-0.40167627,-1998.821926,-2102.878074,157026299.4,-5172.21,-449.47,-0.079420916
2019-01-17,0.19182375,1,24.25827409,2117.43,0.236320403,-0.274076935,-1995.450017,-2110.03865,156874730.2,-5061.58,-444.56,-0.070602723
2019-01-18,0.444695452,1,23.77125451,2124.5,0.421941106,-0.134873327,-1991.173297,-2120.03337,157313297.8,-4861.89,-442.88,-0.060313707
2019-01-21,0.451447079,1,23.48187919,2134.17,0.56313215,0.004727768,-1987.376984,-2128.854016,157325408.4,-4691,-423.31,-0.049127198
2019-01-22,0.066835796,1,23.26603067,2129.37,0.640688201,0.131919855,-1985.557656,-2136.584344,157269236.9,-4515.77,-379.62,-0.037800932
2019-01-23,-0.427336302,-1,23.34059991,2131.05,0.731954203,0.251926725,-1984.300063,-2144.268937,157567913.3,-4313.36,-376.21,-0.02620994
2019-01-24,0.004699734,1,23.0734142,2145.08,0.860171569,0.373575693,-1982.469235,-2154.581765,157979454.8,-4111.99,-342.71,-0.013977415
2019-01-25,0.13473005,1,23.78102747,2178.01,1.073659492,0.513592453,-1981.672753,-2169.45358,158382137.7,-3968.24,-256.23,-0.000208269
2019-01-28,0.306741423,1,23.43809694,2188.15,1.225576526,0.655989268,-1981.784621,-2184.315712,158328881.4,-3809.74,-214.38,0.014327357
2019-01-29,-0.205300142,-1,23.2518043,2183.36,1.352150963,0.795221607,-1982.744485,-2196.883515,158881468.4,-3635.78,-197.66,0.029294689
2019-01-30,0.005954126,1,23.61381828,2206.2,1.519898675,0.94015702,-1986.524677,-2210.52199,159361858.4,-3603.59,-34.22,0.045118347
2019-01-31,0.756051129,1,23.47425983,2222.88,1.627406478,1.077606912,-1996.605187,-2221.404146,158999366.7,-3312.18,105.37,0.061066684
2019-02-01,0.32111028,1,23.03824127,2218.78,1.686751374,1.199435804,-2010.295567,-2228.290766,158633139.9,-2951.47,274.23,0.076577402
2019-02-07,0.558666824,1,22.75122404,2215.79,1.712970583,1.30214276,-2019.072604,-2236.177729,158504472.1,-2597.42,398.66,0.091287094
2019-02-08,-0.517831371,-1,23.37327946,2203.42,1.616324025,1.364979013,-2033.97102,-2236.27698,158307433.1,-2249.67,548.1,0.103840536
2019-02-11,0.160308675,1,22.71947379,2181.58,1.535611876,1.399105586,-2045.417168,-2236.915498,158664948.7,-1877.35,691.94,0.114530669
2019-02-12,0.090795284,1,22.27236852,2195.05,1.490526304,1.417389729,-2056.372903,-2238.321764,158855626.8,-1466.9,852.83,0.123864453
2019-02-13,0.435066447,1,21.62719934,2203.71,1.47835276,1.429582335,-2066.920456,-2240.553877,159067563.7,-1021.59,1069.52,0.132295321
2019-02-14,-0.25255737,-1,22.92239939,2225.85,1.540702523,1.451806373,-2080.603762,-2241.532905,159640925.7,-553.35,1306.54,0.140725285
2019-02-15,-0.669856459,-1,24.00937086,2225.85,1.462671947,1.453979488,-2092.111363,-2241.09097,159529353.2,-176.79,1508.61,0.14757508
2019-02-18,0.513184797,1,23.81084437,2217.32,1.438714479,1.450926486,-2101.58573,-2242.51127,159561405,206.19,1791.9,0.153555491
2019-02-19,-0.087295162,-1,23.57649834,2213.87,1.384115386,1.437564266,-2111.407109,-2242.244891,159638162.4,585.08,2110.69,0.158381168
2019-02-20,0.503710958,1,23.96746275,2234.68,1.413094063,1.432670225,-2118.651357,-2245.535643,159835836.6,975.84,2402.53,0.163076343
2019-02-21,-0.246663318,-1,23.76407255,2234.31,1.415187485,1.429173677,-2126.87356,-2247.411107,160013689.7,1319.46,2633.54,0.167357344
2019-02-22,-0.284475873,-1,23.02521022,2230.5,1.406964423,1.424731826,-2138.82365,-2246.19535,160423000.7,1584.41,2883.45,0.171142845
2019-02-25,0.476574759,1,22.60340949,2241.76,1.391585536,1.418102568,-2152.3715,-2243.7605,160397637.4,1842.17,3044.07,0.174391528
2019-02-26,-0.098093668,-1,21.98459453,2235.7,1.341886619,1.402859378,-2164.089959,-2240.991041,160296191.3,2067.59,3227.13,0.176756841
2019-02-27,0.353004581,1,21.21212349,2237.77,1.316999719,1.385687446,-2168.681486,-2243.010847,160410709.8,2272.51,3410.2,0.178582243
2019-02-28,-0.143637657,-1,22.5076861,2234.79,1.140550515,1.33666006,-2172.412791,-2242.285876,159900687.8,2462.72,3584.82,0.178199208
2019-03-04,0.707375287,1,22.86142281,2216.02,0.972077117,1.263743472,-2176.195052,-2240.703282,159584597.4,2590.41,3695.22,0.175846461
2019-03-05,-0.33368939,-1,22.60917832,2190.66,0.787663899,1.168527557,-2173.111539,-2241.987461,159614803.7,2704.46,3759.11,0.1714852
2019-03-06,-0.097282068,-1,21.76352273,2179.23,0.620986158,1.059019277,-2168.462087,-2243.10758,159731103,2802.78,3852.52,0.165460542
2019-03-07,-0.110774039,-1,22.06612825,2181.19,0.447605078,0.936736437,-2162.8879,-2244.632434,159677088.6,2832.68,3884.1,0.157826282
2019-03-08,-0.599781142,-1,22.51497623,2165.79,0.203169916,0.790023133,-2152.491554,-2248.981112,159363773.6,2802.64,3873.63,0.147924015
2019-03-11,0.133337076,1,22.3189065,2145.31,0.011201359,0.634258778,-2143.245421,-2253.809246,159437408,2730.2,3844.88,0.13650677
2019-03-12,0.772180908,1,22.40969889,2161.69,-0.069761185,0.493454786,-2140.023638,-2255.036362,159494028.1,2704.17,3822.26,0.124918215
2019-03-13,-0.209532816,-1,22.45329183,2157.18,-0.164699168,0.361823995,-2133.672136,-2257.140197,159616428.5,2582.81,3734.4,0.113042382
2019-03-14,0.276483539,1,21.99448527,2158.34,-0.210626227,0.247333951,-2128.523111,-2257.502222,159844264.9,2349.52,3587.59,0.101454982
2019-03-15,-0.126178282,-1,22.50773632,2181.77,-0.169131399,0.164040881,-2126.325475,-2255.455858,160081216.5,2211.75,3491.67,0.091109627
2019-03-18,0.164513742,1,21.72575515,2183.9,-0.122280571,0.10677659,-2125.221004,-2254.593329,160142357.2,2103.35,3399.99,0.082003059
2019-03-19,0.162423319,1,21.08177264,2183.76,-0.091056644,0.067209943,-2124.070936,-2252.45073,160153173.3,1827.75,3234.59,0.073898919
2019-03-20,-0.285173722,-1,21.39093174,2177.62,-0.067468447,0.040274265,-2122.208324,-2250.768676,160468491.7,1538.31,3073.08,0.066658172
2019-03-21,0.276055303,1,21.76443662,2200.32,-0.019679585,0.028283495,-2122.834911,-2246.163089,160413641.8,1264.54,2913.15,0.06049393
2019-03-22,0.358829776,1,21.39911972,2195.42,0.025548303,0.027736457,-2123.805319,-2241.358681,160407831.1,999.06,2772.1,0.055313237
2019-03-25,-1.287180777,-1,22.95989688,2186.95,-0.093695277,0.00345011,-2121.821127,-2235.667206,160146573.9,765.52,2622.98,0.049264714
2019-03-26,0.378579488,1,22.05347567,2153.9,-0.171763132,-0.031592538,-2121.9934,-2227.073934,160148627.2,519.71,2471.81,0.042844383
2019-03-27,-0.07492554,-1,21.94179884,2152.91,-0.242805057,-0.073835042,-2122.274566,-2218.355767,160253377.3,229.37,2291.5,0.036149733
2019-03-28,-0.669736486,-1,22.13809892,2145.62,-0.360495068,-0.131167047,-2123.260584,-2206.860083,160232337.8,-147.73,2044.65,0.028693965
2019-03-29,0.486349326,1,21.93037757,2143.3,-0.402410844,-0.185415807,-2122.842586,-2200.052414,160497222.2,-588.12,1762.06,0.021341517
2019-04-01,0.590469339,1,22.5653506,2171.49,-0.328645173,-0.21406168,-2125.00084,-2194.488827,160667550.1,-879.01,1579.2,0.015334052
2019-04-02,0.411385983,1,21.88853984,2181.37,-0.234257333,-0.21810081,-2125.108047,-2194.18462,160698617.4,-1232.1,1344.6,0.010815953
2019-04-03,-0.016994461,-1,22.500787,2203.29,-0.061584528,-0.186797554,-2123.56715,-2197.60285,161056791.4,-1551.46,1130.31,0.008544779
2019-04-04,-0.101213197,-1,22.14287364,2216.15,0.086049413,-0.132228161,-2120.401778,-2204.740556,161013665.4,-1941.38,887.57,0.00811727
2019-04-05,-0.007704405,-1,21.24409695,2214.82,0.211714449,-0.063439639,-2119.768323,-2211.878677,160967143.3,-2304.1,676.96,0.009181253
2019-04-08,0.364317685,1,20.82523288,2217.87,0.311093797,0.011467048,-2121.688831,-2217.358502,160986144.9,-2689.78,451.83,0.011353775
2019-04-09,0.07780693,1,20.62914482,2221.62,0.395968979,0.088367434,-2121.352789,-2223.324211,161031113.1,-3037.25,264.98,0.014399377
2019-04-10,-0.33249607,-1,20.66992019,2225.02,0.497135462,0.17012104,-2122.878462,-2229.016872,161407052.7,-3346.36,99.45,0.018431763
2019-04-11,0.148355279,1,20.13849732,2230.41,0.570584058,0.250213643,-2123.748445,-2235.336888,161446251.5,-3511.06,-70.12,0.023076976
2019-04-12,-0.15015015,-1,20.16931894,2233.45,0.654001088,0.330971132,-2123.150669,-2241.578331,161895885.5,-3505.37,-163.03,0.028394571
2019-04-15,0.396695695,1,19.99793902,2251.22,0.745630252,0.413902956,-2120.567033,-2250.783967,161683267,-3540.67,-204.29,0.034422903
2019-04-16,-0.08114567,-1,19.58165766,2249.89,0.829212618,0.496964889,-2119.194198,-2258.883802,162151121.8,-3600.83,-208.02,0.041019838
2019-04-17,0.01867804,1,18.90011068,2252.05,0.874964503,0.572564812,-2119.445865,-2266.413802,162048368.5,-3646.25,-206.27,0.047721728
2019-04-18,0.129570015,1,20.38438849,2250.11,0.78516452,0.615084753,-2120.160211,-2269.546456,161571546,-3684.3,-199.8,0.053009634
2019-04-19,0.435907976,1,19.75693217,2225.37,0.71443465,0.634954733,-2121.129518,-2271.775815,161107446.5,-3739.71,-133.92,0.057162947
2019-04-22,0.106039754,1,19.82357987,2227.94,0.652682209,0.638500228,-2127.266405,-2272.439928,161062321.8,-3769.18,-75.7,0.060339481
2019-04-23,0.043308596,1,19.24903845,2223.92,0.610750209,0.632950224,-2134.2906,-2272.423734,161264923.1,-3780.49,-41.77,0.062811746
2019-04-24,0.416120621,1,20.69267856,2229.75,0.500831453,0.60652647,-2143.124509,-2269.927157,161002878.1,-3726.93,7.47,0.063872209
2019-04-25,-0.252609006,-1,20.18534438,2201.03,0.371023507,0.559425877,-2156.865041,-2262.633292,160762466.6,-3567.35,64.34,0.063388897
2019-04-26,-0.564711253,-1,20.33996264,2190.5,0.224587266,0.492458155,-2168.334956,-2255.361377,160885067.5,-3469.42,68.73,0.061279001
2019-04-29,0.188132941,1,21.53853674,2216.43,0.241403045,0.442247133,-2175.985274,-2251.764393,161265890.5,-3344.67,109.54,0.059436473
2019-04-30,-0.135352797,-1,22.15006983,2216.43,0.205419854,0.394881677,-2180.734254,-2249.525412,161331705.2,-3181.88,164.09,0.057279329
2019-05-02,-0.483302248,-1,22.40577912,2217.03,0.20798738,0.357502818,-2182.696757,-2248.952576,161577983.6,-3012.47,227.49,0.055257087
2019-05-03,-0.149587617,-1,22.2617949,2212.75,0.148250863,0.315652427,-2181.827781,-2249.111553,161217663.1,-2859.68,257.51,0.052689501
2019-05-07,-1.089549792,-1,23.23452384,2196.32,0.029762016,0.258474344,-2175.068642,-2252.112358,161573818.4,-2745.06,264.02,0.048976077
2019-05-08,-1.17823233,-1,23.57491499,2179.34,-0.096161673,0.187547141,-2167.671489,-2255.100511,161660847.8,-2604.98,319.36,0.044114317
2019-05-09,-0.379149543,-1,26.60527821,2168.01,-0.434596225,0.063118468,-2148.649093,-2265.13224,160917340.8,-2532.53,304.5,0.035887735
2019-05-10,0.780681348,1,27.17132976,2124.92,-0.674514872,-0.0844082,-2129.19803,-2273.587303,160933279.7,-2434.65,311.77,0.025590301
2019-05-13,-0.770383864,-1,27.39623478,2108.04,-0.963268129,-0.260180186,-2107.397335,-2281.580998,160483362.6,-2310.27,336.06,0.012857399
2019-05-14,-0.90283356,-1,28.05864658,2093.41,-1.170054562,-0.442155061,-2087.520672,-2286.531328,160740235.2,-2171.69,362.41,-0.001254497
2019-05-15,0.003842754,1,27.7366004,2100.01,-1.279456092,-0.609615267,-2074.937912,-2283.609421,160963256.7,-2092.14,314.72,-0.015599402
2019-05-16,0.100344996,1,28.12255751,2095.58,-1.445406531,-0.77677352,-2061.683502,-2279.912831,160454188.7,-2000.74,238.94,-0.030732281
2019-05-17,0.671280511,1,28.18808912,2082.83,-1.605181356,-0.942455087,-2048.98991,-2274.355424,159991198.1,-1936.28,93.83,-0.046513603
2019-05-20,0.521937932,1,27.98965418,2077.1,-1.71400265,-1.0967646,-2036.712374,-2270.305959,159553567.7,-1800.07,-33.76,-0.062347545
2019-05-21,0.060319792,1,27.61753602,2076.47,-1.759983976,-1.229408475,-2026.788551,-2264.706783,159376406.2,-1498.25,-163.07,-0.077557409
2019-05-22,0.359005458,1,27.27271202,2070.8,-1.763078019,-1.336142384,-2018.306913,-2257.582754,159620540.3,-1187.08,-288.91,-0.091721158
2019-05-23,-0.077971388,-1,26.68466116,2065.86,-1.76609787,-1.422133481,-2011.382567,-2248.363767,159794397.9,-903.26,-423.88,-0.104891121
2019-05-24,-0.596720707,-1,26.46504251,2059.59,-1.80353219,-1.498413223,-2003.551785,-2240.114548,159732857,-565.28,-600.75,-0.117477101
2019-05-27,-0.051825885,-1,25.95039662,2055.13,-1.817362967,-1.562203172,-1996.375934,-2232.503066,159685755.8,-246.53,-770.63,-0.129267027
2019-05-28,0.027394446,1,25.51822543,2058.42,-1.790423695,-1.607847276,-1990.364203,-2225.574464,159703646.5,69.01,-993.26,-0.139886773
2019-05-29,-0.10347369,-1,26.0226379,2048.83,-1.847684839,-1.655814789,-1985.598991,-2212.726343,159499569.3,382.05,-1265.04,-0.150274728
2019-05-30,0.049917957,1,25.40244948,2040.66,-1.812635149,-1.687178861,-1984.287778,-2197.293555,159858847.3,665.01,-1544.27,-0.159498218
2019-05-31,-0.479203453,-1,25.44013166,2048.9,-1.753562011,-1.700455491,-1987.915232,-2176.750434,160055488.3,937.7,-1818.71,-0.167382315
2019-06-03,-0.524552587,-1,26.58083654,2070.58,-1.58648179,-1.677660751,-1997.168766,-2153.082234,160391588.3,1125.13,-2012.61,-0.172897732
2019-06-04,-0.051744566,-1,25.48291964,2072.19,-1.440861306,-1.630300862,-2005.886164,-2133.804836,160421536,1287.14,-2240.5,-0.176406955
2019-06-05,0.831652128,1,25.14699681,2086.49,-1.302052804,-1.56465125,-2018.850158,-2111.594842,160165780.7,1455.01,-2466.59,-0.178104663
2019-06-07,0.08071103,1,25.00721133,2081.16,-1.165994625,-1.484919925,-2024.377571,-2100.816096,160253629.2,1632.59,-2678.1,-0.178134775
2019-06-10,0.725753138,1,25.17241052,2099.65,-0.941336239,-1.376203188,-2026.894337,-2096.675997,160705203.8,1737.51,-2832.26,-0.175682331
2019-06-11,-0.161944091,-1,24.80080977,2114.57,-0.707338267,-1.242430204,-2024.043477,-2101.632189,161103711.2,1838.25,-2945.77,-0.170797309
2019-06-12,-0.007102912,-1,24.06360907,2118.89,-0.527885078,-1.099521178,-2020.805255,-2108.205745,160825924.8,1910,-3019.53,-0.164199999
2019-06-13,-0.203438056,-1,24.26120842,2108.75,-0.402827138,-0.96018237,-2020.159958,-2109.645375,161173147.6,2027.15,-3169.75,-0.15657816
2019-06-14,-0.324750969,-1,23.64826496,2103.15,-0.329897336,-0.834125363,-2019.415772,-2112.395895,161183193.4,2163.91,-3303.9,-0.148563452
2019-06-17,-0.176576422,-1,23.12624604,2103.59,-0.286890986,-0.724678488,-2019.348757,-2115.434577,160860834.9,2313.68,-3461.57,-0.140519845
2019-06-18,-0.067918861,-1,22.45365703,2103.02,-0.219440699,-0.62363093,-2019.528079,-2118.806587,161083949.9,2429.87,-3570.62,-0.132212659
2019-06-19,0.992514449,1,22.85196724,2126.74,-0.064710437,-0.511846832,-2017.321662,-2126.938004,161575184.6,2478.63,-3612.87,-0.122745188
2019-06-20,-0.141191088,-1,22.03039816,2131.77,0.081741472,-0.393129171,-2015.826011,-2135.093989,162497156.6,2547.54,-3672.74,-0.112281456
2019-06-21,0.051142735,1,21.35179829,2132.68,0.173759899,-0.279751357,-2015.985205,-2141.807462,162409341.4,2462.28,-3602.34,-0.101473831
2019-06-24,0.221111958,1,20.5838127,2134.48,0.246405194,-0.174520047,-2018.469027,-2147.524306,162049252,2413.68,-3546.47,-0.090566331
2019-06-25,-0.027747339,-1,20.62282607,2136.24,0.282645274,-0.083086983,-2022.500398,-2151.418935,161803676.9,2346.25,-3454.75,-0.079973161
2019-06-26,-0.067872024,-1,20.04476707,2128.25,0.308547674,-0.004760051,-2026.97598,-2154.278353,161787799,2273.76,-3355.91,-0.069803836
2019-06-27,-0.052784127,-1,20.25942656,2141.27,0.372342377,0.070660434,-2036.496872,-2155.008462,162043800.5,2109.03,-3238.87,-0.059636924
2019-06-28,0.034671464,1,19.90303895,2139.24,0.403988165,0.137325981,-2046.570902,-2154.616432,161974486,1860.83,-3066.45,-0.049829385
2019-07-01,0.780054632,1,19.93639331,2147.24,0.420781057,0.194016996,-2057.791508,-2153.070492,161678373.3,1494.31,-2845.04,-0.040530667
2019-07-02,-0.360137857,-1,19.82236522,2130.86,0.40002939,0.235219475,-2066.439213,-2151.016121,161694957.1,1149.59,-2627.91,-0.032127036
2019-07-03,-0.059848635,-1,20.86291056,2127.71,0.281255973,0.244426774,-2072.967554,-2148.38478,161254325.1,837.15,-2444.78,-0.025638262
2019-07-04,0.30247803,1,20.78913124,2108.8,0.23288908,0.242119236,-2078.096808,-2146.095192,161698102.8,521.7,-2255.17,-0.020192109
2019-07-05,0.107647731,1,20.67562186,2115.43,0.199358174,0.233567023,-2085.650828,-2142.234172,161925884.1,181.76,-2050.2,-0.015564064
2019-07-08,-0.885060575,-1,22.54236316,2110.59,-0.00468441,0.185916737,-2081.039087,-2145.04058,161423927.2,-193.05,-1852.26,-0.01354886
2019-07-09,0.299393945,1,22.59433722,2075.3,-0.211121353,0.106509119,-2071.162023,-2150.196977,160983805.2,-550.98,-1664.21,-0.01400716
2019-07-10,0.463930839,1,22.13545599,2068.2,-0.345370188,0.016133257,-2063.173376,-2153.232624,160767727.8,-892.16,-1469.64,-0.015998129
2019-07-11,0.5736407,1,22.6586377,2088.24,-0.363763141,-0.059846023,-2060.771739,-2153.832595,160824344,-1336.32,-1192.82,-0.018167101
2019-07-12,0.141787386,1,21.9744493,2090.43,-0.350870286,-0.118050875,-2059.488086,-2154.06758,160995429.6,-1734.44,-935.13,-0.020148209
2019-07-15,-0.156709766,-1,21.4934172,2088.34,-0.352739492,-0.164988599,-2057.868764,-2154.431902,161102489.3,-2113.19,-690.24,-0.022094054
2019-07-16,0.095078944,1,21.2388874,2096.67,-0.314351119,-0.194861103,-2057.051418,-2154.457248,161419709,-2381.07,-520.3,-0.023560457
2019-07-17,-0.571737249,-1,21.74896687,2091.87,-0.353068074,-0.226502497,-2053.086956,-2153.330377,161527590.7,-2606.67,-365.17,-0.025391576
2019-07-18,-0.205507207,-1,21.04332638,2073.2,-0.403838736,-0.261969745,-2049.023406,-2151.313927,161473782.7,-2820.64,-220.19,-0.027686412
2019-07-19,0.661005057,1,21.69594593,2096.73,-0.332672002,-0.276110196,-2048.408833,-2148.2335,161776112.7,-3075.7,-49.98,-0.029101882
2019-07-22,-0.191466606,-1,20.9912355,2099.34,-0.27702761,-0.276293679,-2048.568564,-2144.590436,161771332.7,-3129.19,45.41,-0.029846564
2019-07-23,0.115604727,1,20.4240044,2106.39,-0.199299286,-0.2608948,-2049.052218,-2141.781115,161837852.3,-3104.73,113.74,-0.029716411
2019-07-24,-0.204144757,-1,20.7522898,2105.68,-0.209269157,-0.250569672,-2049.015724,-2138.578276,161098072.8,-3127.98,157.85,-0.029702126
2019-07-25,0.161840273,1,21.25069767,2088.81,-0.24460674,-0.249377085,-2048.962634,-2132.983366,161077996,-3119.71,242.46,-0.030070041
2019-07-26,-0.536519995,-1,21.14993355,2074.48,-0.301026689,-0.259707006,-2048.194216,-2126.926118,161501501.8,-3122.89,321.49,-0.031024215
2019-07-29,-0.3450679,-1,22.58565258,2066.26,-0.483102106,-0.304386026,-2044.274777,-2121.304557,161035577.9,-3148.49,382.26,-0.03387485
2019-07-30,0.287758441,1,22.0516774,2044.59,-0.585499196,-0.36060866,-2039.902049,-2117.359951,161042883.8,-3197.08,419.84,-0.037652581
2019-07-31,-0.10889399,-1,22.63441473,2041.16,-0.714033481,-0.431293624,-2031.580273,-2117.668727,160984159.8,-3287.35,371.82,-0.042572135
2019-08-01,-0.46726433,-1,22.6533851,2032.23,-0.835141749,-0.512063249,-2023.19266,-2117.803007,160845435.3,-3378.15,294.59,-0.04847567
2019-08-02,-1.092032082,-1,23.19385759,2017.34,-0.995904599,-0.608831519,-2010.862002,-2119.077331,160937771.8,-3506.07,143.49,-0.055711339
2019-08-05,-0.610570884,-1,25.30429634,1998.13,-1.311805494,-0.749426314,-1988.670102,-2129.919898,160346308.4,-3576.12,-54.15,-0.065815481
2019-08-06,-2.394477601,-1,27.54827517,1948.53,-1.663667831,-0.932274618,-1958.935607,-2145.603726,160276678.6,-3322.89,-300.92,-0.078957773
2019-08-07,0.408344198,1,27.55768409,1929.29,-1.95526466,-1.136872626,-1933.862147,-2155.91552,159961154,-3051.92,-553.07,-0.094286529
2019-08-08,0.867671008,1,27.60642094,1937.95,-2.121241733,-1.333746448,-1915.778386,-2158.510614,159520970.6,-2762.71,-808.32,-0.110334195
2019-08-09,1.01269909,1,27.51524801,1946.94,-2.160363033,-1.499069765,-1903.651927,-2156.183406,159061718,-2460.35,-1064.12,-0.12572366
2019-08-12,0.195071604,1,26.68844458,1949.19,-2.149221635,-1.629100139,-1893.391779,-2152.470554,159119063.2,-2125.43,-1325.51,-0.139956894
2019-08-13,-0.696600405,-1,26.11855569,1942.29,-2.183410254,-1.739962162,-1882.972517,-2146.883483,158669673.6,-1778.42,-1588.01,-0.153551212
2019-08-14,1.056687247,1,26.13794457,1952.22,-2.135524339,-1.819074597,-1875.651133,-2141.251533,158076496.4,-1472.41,-1780.43,-0.165693891
2019-08-16,-0.870834774,-1,26.17451995,1938.37,-2.119788563,-1.87921739,-1866.19911,-2136.220557,158470207,-1145.11,-2005.86,-0.176791918
2019-08-19,0.491394117,1,25.44205424,1943.09,-2.032127401,-1.909799392,-1862.330167,-2124.983833,158687802.4,-820.45,-2227.55,-0.186168904
2019-08-20,0.159286561,1,25.52690751,1964.16,-1.857609143,-1.899361343,-1862.679636,-2110.692697,159015268,-537.45,-2350.33,-0.193035281
2019-08-21,-0.289758959,-1,24.89284269,1971.12,-1.681766482,-1.85584237,-1867.199628,-2092.406706,159102518.3,-269.84,-2445.53,-0.197521903
2019-08-22,0.09925432,1,24.32549678,1967.96,-1.580329876,-1.800739872,-1872.157039,-2074.160627,158666953.3,22.55,-2563.25,-0.200535177
2019-08-23,-0.440284776,-1,23.53438987,1953.85,-1.4939738,-1.739386657,-1876.773006,-2056.823994,158728790.1,374.39,-2752.79,-0.202326537
2019-08-26,-1.691731253,-1,24.59479059,1948.3,-1.54002711,-1.699514748,-1878.639744,-2040.345923,158688880.2,754.57,-2971,-0.204343881
2019-08-27,0.661166513,1,24.34587698,1937.42,-1.525280304,-1.664667859,-1880.740094,-2027.034906,158512319.3,1116.6,-3169.62,-0.205965508
2019-08-28,0.278499428,1,23.96545719,1943.62,-1.42909107,-1.617552501,-1886.615771,-2011.001229,158712964.6,1413.3,-3344.42,-0.20638827
2019-08-29,0.126732918,1,23.58649597,1947.15,-1.368991114,-1.567840224,-1892.953274,-1995.743393,158578205.3,1701.99,-3489.88,-0.206062814
2019-08-30,0.943928086,1,24.60174625,1971.21,-1.165486864,-1.487369552,-1902.179104,-1980.897563,158786782.4,1943.17,-3586.08,-0.203559987
2019-09-02,-0.335401643,-1,23.89162152,1973.25,-0.987031158,-1.387301873,-1907.518424,-1972.573909,158903732.4,2216.52,-3733.28,-0.199266185
2019-09-03,-0.136604391,-1,23.34364856,1976.37,-0.850255312,-1.279892561,-1906.837429,-1973.994905,158795330.7,2433.41,-3854.78,-0.193725459
2019-09-04,-0.165845072,-1,23.5655308,1988.53,-0.64030115,-1.151974279,-1907.236787,-1979.638879,159144052.7,2604.3,-3957.34,-0.186254982
2019-09-05,0.255967976,1,23.80085003,2015.39,-0.402816587,-1.00214274,-1905.683721,-1990.259946,159178183.3,2699.51,-4008.44,-0.176679766
2019-09-06,0.566654196,1,22.99007503,2017.2,-0.194834719,-0.840681136,-1903.344214,-2001.187786,159023538.5,2820.8,-4045.12,-0.165435314
2019-09-09,0.211534346,1,22.82435538,2029.8,0.011959538,-0.670153001,-1899.365222,-2013.226778,158900230.5,2917.39,-4062.68,-0.152638421
2019-09-10,0.259463742,1,22.24618714,2034.28,0.223654546,-0.491391492,-1895.974946,-2025.39072,159229871.9,2914.31,-3998.83,-0.138335077
2019-09-11,0.572812094,1,21.99431663,2050.8,0.454729317,-0.30216733,-1893.576173,-2039.554494,159531340.9,2881.34,-3928.28,-0.122412228
