Date,Close,Open,High,Low,Change...,y,Volume,tr,atr,trueHigh,trueLow,DIp,DIn,DX,ADX,macd,signal,sar,vClose,dn,mavg,up,pctB,rsi,fastK,fastD,slowD,williamsAD,aroonUp,aroonDn,oscillator,cci,chaikinAD,cmf,emv,maEMV,tdi,di,TRIX,signal,vhf.close,roc
2018-04-03,2442.43,2422.26,2442.43,2416.44,-0.896013354,-1,497141,27.72,30.65852351,2444.16,2416.44,25.64739912,34.67240529,14.96192877,14.43972138,-0.175809212,-0.076500744,2484.971944,0.158748507,-2401.186063,-2457.391667,-2513.59727,-0.289834122,47.71452519,0.393429121,0.409139441,0.371526189,2121.34,60,0,60,-61.9993308,156435120.9,0.145042238,-12.94949119,-7.345694863,-78.23,-1459.05,-0.019874662,-0.035638449,0.23506549,-0.00070806
2018-04-04,2408.06,2447.97,2447.97,2405.91,0.226823287,1,551704,42.06,31.47291468,2447.97,2405.91,23.19919514,33.75251825,18.53029958,14.73190554,-0.29390163,-0.119980921,2481.550666,0.160694996,-2403.612789,-2457.9825,-2512.352211,-0.156648592,41.46064398,0.07888716,0.293859248,0.364550603,2081.43,55,0,55,-100.0756101,155939820.3,0.112659195,-1.902101489,-8.02532898,-202.79,-1383.71,-0.021309225,-0.034273761,0.226695153,-0.014172001
2018-04-05,2437.52,2426.92,2446.78,2420.92,0.783203076,1,591043,38.72,31.99056364,2446.78,2408.06,21.19353041,30.83447582,18.53029958,15.0032194,-0.287040803,-0.153392898,2478.266239,0.162949098,-2405.245099,-2458.507,-2511.768901,-0.280014738,47.77871455,0.348494555,0.273603612,0.3255341,2110.89,50,60,-10,-64.02719888,156107579.6,0.0825217,3.023343479,-1.684038689,-350.69,-1292.21,-0.022620163,-0.033163894,0.230049448,0.012159685
2018-04-06,2429.58,2420.88,2433.97,2417.24,-0.682661065,-1,454309,20.28,31.1540948,2437.52,2417.24,20.20809518,30.24449796,19.89273922,15.35247081,-0.304355433,-0.183585405,2475.11319,0.162867174,-2401.97255,-2456.988333,-2512.004116,-0.226820816,46.32744746,0.275830512,0.234404076,0.267288978,2102.95,45,55,-10,-77.77109382,156323464.6,0.09999495,-3.036234149,-0.215802659,-530.97,-1180.96,-0.024065763,-0.032297406,0.229260249,-0.003262726
2018-04-09,2444.08,2424.15,2446.28,2424.15,-0.223495419,-1,334425,22.13,30.5095166,2446.28,2424.15,22.04310775,28.67751443,13.08029435,15.19017249,-0.267078213,-0.200283966,2472.086262,0.163159377,-2400.496152,-2454.755333,-2509.014515,-0.347165652,49.35296119,0.408529331,0.344284799,0.284097496,2122.88,40,50,-10,-44.28293875,156591397.5,0.120598673,6.359252448,-0.772731624,-575.41,-1140.17,-0.025044578,-0.03160666,0.223751387,0.005950371
2018-04-10,2450.74,2439.94,2454.36,2419.55,-0.169388891,-1,356390,34.81,30.81669399,2454.36,2419.55,22.13739667,26.36368442,8.713801125,14.72757454,-0.21306871,-0.202840915,2469.180412,0.163095059,-2400.233614,-2452.3705,-2504.507386,-0.396229897,50.72683932,0.469479272,0.384613038,0.321100638,2154.07,35,45,-10,-31.10816271,156873663.3,0.112258133,1.6995258,0.861436478,-609.12,-1116.82,-0.025397081,-0.031015272,0.233297331,0.002721246
2018-04-11,2444.22,2456.53,2458.99,2441.2,0.236255172,1,355188,17.79,29.88621585,2458.99,2441.2,22.30272782,25.24274256,6.18358535,14.1172896,-0.189621387,-0.200197009,2466.390795,0.163019733,-2400.376859,-2450.646833,-2500.916808,-0.475033142,49.31643422,0.657755582,0.511921395,0.413606411,2139.3,30,40,-10,-7.866444373,156639067.5,0.046440646,6.581320315,1.037179732,-659.99,-1088.46,-0.025483732,-0.030488458,0.242016807,-0.002663966
2018-04-12,2442.71,2450.95,2454.95,2441.58,0.275343463,1,441569,13.37,28.70648614,2454.95,2441.58,21.56076641,24.40297349,6.18358535,13.55059644,-0.174020365,-0.194961681,2463.712763,0.162215246,-2401.145116,-2448.635333,-2496.12555,-0.476605708,48.97680073,0.635575793,0.587603549,0.494712661,2127.06,25,35,-10,-7.710565765,156272139.2,-0.026085206,-0.554094604,0.082172731,-818.91,-996.74,-0.025402327,-0.030004065,0.198646169,-0.000617975
2018-04-13,2455.07,2449.42,2457.85,2442.35,0.274694909,1,395886,15.5,27.76316571,2457.85,2442.35,21.44707034,23.42982878,4.418216245,12.89828357,-0.119463907,-0.179862126,2461.141853,0.162579372,-2403.062902,-2446.745667,-2490.428431,-0.557356718,51.89702996,0.797922415,0.697084597,0.598869847,2139.78,20,30,-10,19.55523642,156526017.1,-0.024298948,0.718451777,-0.006669735,-1065.61,-824.25,-0.024741936,-0.02950291,0.209231043,0.005047195
2018-04-16,2457.49,2466.04,2466.16,2449.97,0.446830437,1,347174,16.19,26.93651101,2466.16,2449.97,22.72990678,22.42394783,0.677592096,12.02537703,-0.067484337,-0.157386568,2399.44,0.162601744,-2404.305585,-2445.647667,-2486.989748,-0.647859833,52.47060876,0.837201753,0.756899987,0.680529378,2147.3,15,25,-10,51.09355845,156501356.8,0.009272984,3.714372332,1.844870657,-1388.76,-601.45,-0.023562667,-0.028937172,0.198532897,0.00098523
2018-04-17,2453.77,2459.39,2465.63,2449.08,0.077314658,1,394701,16.55,26.19461737,2465.63,2449.08,21.70412364,21.65466128,0.114076904,11.17456988,-0.038135479,-0.13353635,2399.44,0.162551831,-2405.367768,-2444.658333,-2483.948899,-0.646366773,51.45492065,0.776821944,0.803982038,0.75265554,2135.44,10,20,-10,51.24606428,156330359.4,-0.046443297,-0.297706365,2.023136782,-1625.78,-454.69,-0.022139269,-0.028289753,0.211691656,-0.001514886
2018-04-18,2479.98,2467.55,2486.73,2467.55,0.561584827,1,647286,32.96,26.67785898,2486.73,2453.77,25.43817806,19.74366611,12.60354035,11.2766392,0.070612639,-0.092706552,2402.1088,0.163533747,-2406.728469,-2444.202167,-2481.675865,-0.952110439,57.67192969,0.916481069,0.843501589,0.801461204,2161.65,5,15,-10,155.7209986,156522047.9,0.011682114,5.86257543,2.338606998,-1930.68,-258.09,-0.019629593,-0.027464976,0.211773203,0.010624878
2018-04-19,2486.1,2483.26,2490.57,2476.51,0.132259131,1,727031,14.06,25.77658334,2490.57,2476.51,25.51116573,18.97442987,14.69405043,11.52074,0.174714959,-0.03922225,2407.186072,0.160952232,-2409.311432,-2443.587333,-2477.863234,-1.095257873,58.99252101,0.947200567,0.88016786,0.842550496,2171.24,0,10,-10,195.8296341,156786798.9,0.046110967,1.237691378,2.813487612,-2094.02,-136.04,-0.016146116,-0.026386989,0.221673387,0.002464722
2018-04-20,2476.33,2478.59,2485.15,2472.37,-0.302079562,-1,531719,13.73,24.9161131,2486.1,2472.37,24.50702979,19.41442363,11.59480337,11.52603024,0.222422484,0.013106697,2413.856786,0.161116449,-2409.729054,-2446.155167,-2482.581279,-0.936429129,55.98939491,0.831797779,0.898493138,0.874054196,2161.47,95,5,90,146.1497121,156584595.9,0.063216589,-1.148885031,1.979250115,-2190.58,-42.01,-0.012359507,-0.025051038,0.222009086,-0.003937592
2018-04-23,2474.11,2473.7,2478.57,2466.57,-0.106205554,-1,701423,12,23.9935336,2478.57,2466.57,23.63154284,20.44752018,7.223435431,11.21870204,0.250003113,0.06048598,2419.993843,0.159719522,-2411.774853,-2448.582667,-2485.390481,-0.832818824,55.3005066,0.805575242,0.861524529,0.880061843,2157.01,90,0,90,112.3008052,156764627.8,0.04685651,-1.058990082,1.67274835,-2210.61,1.86,-0.008512214,-0.023475912,0.225532679,-0.00089689
2018-04-24,2464.14,2478.47,2479.32,2454.44,0.176224986,1,524280,24.88,24.05685263,2479.32,2454.44,21.88581873,22.53859558,1.469410143,10.52232405,0.236431239,0.095675032,2425.639936,0.159446777,-2411.749269,-2449.322167,-2486.895064,-0.721496092,52.19455214,0.639574526,0.758982516,0.839666728,2141.83,85,30,55,72.60018538,156649151.3,0.025723974,-2.700221256,0.641465953,-2150.22,39.25,-0.005061785,-0.021722186,0.223430197,-0.004037873
2018-04-25,2448.81,2444.19,2453.54,2436.51,-0.80961309,-1,466096,27.63,24.31207744,2464.14,2436.51,20.1092027,25.97680034,12.73184319,10.68014684,0.17342019,0.111224064,2430.834341,0.158461747,-2415.533471,-2450.644333,-2485.755196,-0.437944181,47.75334103,0.430519569,0.625223112,0.748576719,2126.5,80,25,55,-20.70234032,156856335.5,0.051916133,-7.985278784,-0.184221178,-2073.73,90.66,-0.002528901,-0.019894254,0.215895145,-0.00624067
2018-04-26,2475.64,2460.62,2484.09,2456.2,0.482275064,1,520917,35.28,25.09550048,2484.09,2448.81,26.78526382,23.36830337,6.812995833,10.40392177,0.209039485,0.130787148,2435.613194,0.158695995,-2417.828483,-2452.750667,-2487.672851,-0.775269152,54.9743722,0.789777527,0.619957208,0.668054279,2153.33,75,20,55,89.32894107,157061601.8,0.045931463,13.44929806,1.230317299,-1972.83,179.73,0.000206621,-0.017979885,0.2117936,0.010896756
2018-04-27,2492.4,2497.75,2508.13,2484.19,0.89310239,1,464958,32.49,25.62367902,2508.13,2475.64,31.06073656,21.25185649,18.75051397,11.00010693,0.288738602,0.162377439,2440.009738,0.159447819,-2415.588789,-2454.999167,-2494.409545,-1.006306995,58.80462293,0.822420411,0.680905836,0.642028719,2170.09,100,15,85,160.8484268,156915549.8,0.070470351,13.39473888,2.305913582,-1876.14,251.93,0.003612397,-0.015923477,0.208643674,0.006747153
2018-04-30,2515.38,2502.29,2515.38,2500.22,0.396806291,1,746292,22.98,25.4348448,2515.38,2492.4,31.09225765,19.88037557,21.99588557,11.78551969,0.421869192,0.214275789,2446.821764,0.160717665,-2411.857534,-2457.972667,-2504.087799,-1.067644469,63.40176815,1,0.870732646,0.72386523,2193.07,100,10,90,180.9284532,157661841.8,0.171536542,2.364522198,2.601716755,-1751.4,383.71,0.008233564,-0.013622806,0.241706268,0.009177784
2018-05-02,2505.61,2515.75,2516.57,2501.71,0.014709507,1,807589,14.86,24.67949874,2516.57,2501.71,30.09944127,19.02535016,22.54277482,12.55389506,0.489510439,0.269322719,2455.048753,0.156970954,-2412.142806,-2461.6825,-2511.222194,-0.967108592,60.31979521,0.863102673,0.895174361,0.815604281,2182.11,100,5,95,147.2663174,157278155.5,0.08137416,0.246566013,1.977715709,-1644.65,486.82,0.013285203,-0.011060139,0.242405078,-0.003891668
2018-05-03,2487.25,2506.94,2507.91,2487.25,0.053080886,1,614102,20.66,24.39239169,2507.91,2487.25,28.27845643,22.1086777,12.24475023,12.53181328,0.477696777,0.310997531,2463.661727,0.155179396,-2417.670103,-2465.357,-2513.043897,-0.801756547,54.91724296,0.633774669,0.832292447,0.866066485,2161.45,95,0,95,93.49207896,156664053.5,0.069488294,-3.889086829,1.408073686,-1595.51,529.52,0.017867966,-0.008305081,0.281067491,-0.007354535
2018-05-04,2461.38,2486.47,2487.77,2461.38,-0.031359936,-1,612024,26.39,24.535078,2487.77,2461.38,26.10585724,27.94158587,3.396513359,11.87929186,0.379725675,0.32474316,2516.57,0.153253304,-2421.472891,-2467.112167,-2512.751442,-0.533573057,48.34652514,0.310642018,0.602506453,0.776657754,2135.06,90,5,85,10.64737203,156052029.5,-0.005319173,-9.9195775,0.433552301,-1619.31,490.61,0.021059734,-0.005508432,0.277040632,-0.010455514
2018-05-08,2449.81,2468.45,2479.75,2444.08,0.287237241,1,714734,35.67,25.33042957,2479.75,2444.08,23.48000384,30.00946471,12.20700272,11.90269978,0.261310031,0.312056534,2516.57,0.145240665,-2426.618143,-2468.659667,-2510.70119,-0.371797383,45.71226623,0.166125406,0.370180698,0.601659866,2105.12,85,0,85,-40.73871116,155566924.1,-0.070679722,-6.318185507,-0.150802747,-1562.78,560.21,0.022714489,-0.002820535,0.279501003,-0.004711698
2018-05-09,2443.98,2450.71,2451.86,2428.79,0.036737543,1,593366,23.07,25.16897031,2451.86,2428.79,21.94272632,32.38393511,19.21930874,12.4253147,0.146640275,0.278973282,2513.6704,0.145068564,-2427.252967,-2468.828333,-2510.403699,-0.171860976,44.39948898,0.173046252,0.216604559,0.39643057,2097.24,80,5,75,-104.1114185,155754939.1,-0.076300228,-8.394166501,-0.78346333,-1592.94,526.59,0.022964447,-0.000364822,0.300590987,-0.002382613
2018-05-10,2464.16,2458.67,2464.72,2448.01,0.601068749,1,490005,20.74,24.85261529,2464.72,2443.98,24.33082755,30.45357542,11.17607847,12.33608354,0.120288046,0.247236235,2508.577576,0.140424728,-2429.747517,-2469.699,-2509.650483,-0.365641198,49.77607089,0.402939166,0.247370275,0.278051844,2117.42,75,0,75,-43.11253004,156212101.2,-0.059619852,5.469911532,0.711557817,-1650,494.25,0.022858364,0.00184691,0.298003499,0.008223121
2018-05-11,2477.71,2469.3,2483.85,2468.41,0.208590351,1,599901,19.69,24.48385706,2483.85,2464.16,28.5141262,28.70422774,0.332238743,11.47866606,0.142059649,0.226200918,2503.790321,0.139658531,-2432.334769,-2471.125,-2509.915231,-0.571302316,53.05844283,0.557302347,0.377762588,0.280579141,2130.97,70,90,-20,23.30643859,156334878.8,-0.02682191,5.087032694,-0.21758278,-1629.72,497.15,0.022948198,0.003856556,0.294673256,0.005483768
2018-05-14,2476.11,2482.97,2486.17,2471.91,0.212292803,1,650708,14.26,23.75358155,2486.17,2471.91,27.9890582,27.47336888,0.929799397,10.72517558,0.152312615,0.211423257,2499.290302,0.139486797,-2435.530093,-2472.7075,-2509.884907,-0.572030754,52.62111959,0.53907496,0.499772158,0.37496834,2120.91,65,85,-20,24.04549451,156067477.1,-0.01771937,0.637714612,-1.635029921,-1609.85,485.9,0.023104488,0.005689693,0.294746093,-0.000645966
2018-05-15,2458.54,2476.87,2480.22,2456.2,0.030693305,1,712620,24.02,23.77261144,2480.22,2456.2,25.96903498,30.21088194,7.550468553,10.49841079,0.10185269,0.189509144,2495.060284,0.138571769,-2437.250528,-2473.369,-2509.487472,-0.383960578,47.94752813,0.33891547,0.478430926,0.451988557,2099.23,60,80,-20,-39.30874016,155493702.3,-0.086990919,-3.650425192,-2.303357409,-1614.02,447.93,0.022668239,0.007306697,0.282458218,-0.007121103
2018-05-16,2459.82,2446.64,2465.55,2444.67,-0.484027106,-1,691813,20.88,23.56599634,2465.55,2444.67,24.32552455,31.79366121,13.30763544,10.6990697,0.065280703,0.164663456,2491.084067,0.137415633,-2437.084877,-2473.309333,-2509.533789,-0.270468143,48.30772439,0.35349738,0.410495937,0.462899673,2114.38,55,75,-20,-77.68937642,155805813.3,-0.056957766,-3.953785199,-2.770063099,-1578.5,441.26,0.021829998,0.008689869,0.247362048,0.000520499
2018-05-17,2448.45,2468.72,2472.82,2448.43,0.361815092,1,596772,24.39,23.62485374,2472.82,2448.43,24.72976124,29.44913453,8.710722555,10.5570449,-0.000915914,0.131547582,2487.346423,0.135593718,-2437.143302,-2473.329667,-2509.516032,-0.26837961,45.30847571,0.223969013,0.305460621,0.398129161,2090.01,50,70,-20,-78.41440396,155210020,-0.090250705,2.253973879,-2.087500798,-1548.84,447.67,0.020297304,0.009795339,0.260972716,-0.004633005
2018-05-18,2460.65,2459.73,2461.95,2452.34,0.460699626,1,431377,13.5,22.9016499,2461.95,2448.45,23.68850196,28.20916362,8.710722555,10.42516473,-0.013307972,0.102576471,2483.833038,0.135414833,-2435.651554,-2472.341,-2509.030446,-0.308832398,48.96955631,0.362952837,0.313473077,0.343143212,2102.21,45,65,-20,-63.87346427,155524687.3,-0.081766099,-0.77525691,-1.071465177,-1413.85,507.32,0.018700896,0.010643487,0.21820857,0.004970371
2018-05-21,2465.57,2464.07,2472.3,2447.69,0.138987666,1,588088,24.61,23.02367491,2472.3,2447.69,25.09086579,26.05539451,1.88582452,9.815211862,-0.006937831,0.080673611,2480.530455,0.134733679,-2434.69029,-2471.214,-2507.73771,-0.371854931,50.41121575,0.419002051,0.335307967,0.318080555,2120.09,40,60,-20,-43.29512903,155791131.1,-0.08256784,1.19265314,-0.236927549,-1317.91,527.5,0.017254741,0.01127313,0.22467151,0.001997475
2018-05-23,2471.91,2462.98,2476.86,2460.07,-0.105046703,-1,752676,16.79,22.57841242,2476.86,2460.07,25.20071903,24.67142376,1.061304449,9.189932761,0.018650409,0.06826897,2477.426028,0.130999028,-2434.400408,-2470.797167,-2507.193926,-0.483737105,52.28200291,0.49122807,0.424394319,0.357725121,2131.93,35,55,-20,-5.607820474,156100001.7,-0.039462896,1.889409254,0.905691979,-1210.23,554.53,0.016164427,0.011738968,0.224894006,0.002568113
2018-05-24,2466.01,2477.48,2481.31,2457.84,0.225331828,1,638126,23.47,22.64209724,2481.31,2457.84,24.73868183,22.84474316,3.980248733,8.817812473,0.019389414,0.058493059,2428.79,0.131006574,-2434.167,-2470.562333,-2506.957666,-0.470110637,50.37731691,0.470424671,0.460218264,0.406640183,2116.63,30,50,-20,-10.35339055,155906144.1,-0.070272795,0.408253229,0.343285501,-1140.07,583.9,0.015144179,0.012063274,0.225326346,-0.002389671
2018-05-25,2460.8,2452.8,2466.57,2444.77,-0.535683148,-1,653592,21.8,22.58194744,2466.57,2444.77,23.03282091,25.4036285,4.894676674,8.537588487,0.002887593,0.047371966,2428.79,0.131078923,-2433.33064,-2470.133,-2506.93536,-0.326736656,48.69043297,0.542726348,0.501459696,0.462024093,2110.86,25,45,-20,-59.39528862,156213752.1,-0.035267117,-4.637893365,-0.737261839,-1099.75,600.87,0.014005841,0.01224828,0.21887741,-0.00211496
2018-05-28,2478.96,2465,2482.4,2463.14,0.170676203,1,708362,21.6,22.51180834,2482.4,2460.8,26.47701674,23.66257913,5.613203605,8.328703853,0.048680215,0.047633616,2430.8908,0.129490931,-2436.389981,-2471.560333,-2506.730686,-0.546530668,54.41959558,0.874346462,0.629165827,0.530281263,2129.02,20,40,-20,15.99933519,156669075.1,-0.014876077,4.649402424,-0.291518749,-1024.73,647.53,0.013434466,0.01236125,0.215053763,0.007352617
2018-05-29,2457.25,2476.7,2479.68,2457.18,-0.091167264,-1,571837,22.5,22.51096489,2479.68,2457.18,24.58672245,23.86436007,1.490910715,7.840290057,0.013770368,0.040860966,2433.981352,0.128922836,-2435.900864,-2471.196667,-2506.49247,-0.408015503,47.57978689,0.495991635,0.637688148,0.589437891,2106.59,15,35,-20,-31.25325889,156100796.2,-0.076019465,-1.707654454,-0.075655333,-964.52,646.72,0.012523793,0.01237673,0.20324509,-0.008796279
2018-05-30,2409.03,2446.81,2449.88,2399.58,-0.424865195,-1,575922,57.67,25.02232454,2457.25,2399.58,20.53914748,36.37816363,27.8281174,9.26799201,-0.170076664,-0.00132656,2482.4,0.133523543,-2427.288003,-2467.426167,-2507.564331,0.097056458,36.5819444,0.109135004,0.4931577,0.586670559,2058.37,10,100,-90,-222.9468315,155741274.3,-0.09210072,-38.16680037,-3.877101463,-996.8,547.77,0.009682272,0.012120115,0.268696311,-0.019818662
2018-05-31,2423.01,2428.83,2430.15,2415.5,0.821907573,1,816930,21.12,24.74358707,2430.15,2409.03,19.28691307,34.16025326,27.8281174,10.59371525,-0.267184988,-0.054498245,2482.4,0.130222939,-2423.515862,-2463.054167,-2502.592471,0.007956787,40.85068139,0.270585518,0.291904052,0.474249967,2072.35,5,95,-90,-192.6799141,155761906.7,-0.148194582,-0.341623517,-4.165501174,-1055.77,430.86,0.005966018,0.011534011,0.277263602,0.005786392
2018-06-01,2438.96,2419.63,2445.31,2418.11,-0.139495916,-1,603023,27.2,24.91904514,2445.31,2418.11,22.12867515,31.49688909,17.46967901,11.08485552,-0.288475158,-0.101293628,2479.0872,0.130627976,-2423.686678,-2459.362333,-2495.037988,-0.146318104,45.36887483,0.454786927,0.27816915,0.354410301,2093.2,0,90,-90,-129.6263955,156083371.2,-0.094704065,4.007674666,-3.634064332,-1050.9,373.69,0.002251215,0.010649935,0.270335536,0.00656115
2018-06-04,2447.76,2444.62,2452.67,2441.25,0.232066127,1,438929,13.71,24.11839906,2452.67,2438.96,23.40990169,30.2180126,12.69508799,11.19987213,-0.273246263,-0.135684155,2475.906912,0.128013177,-2424.79338,-2457.016833,-2489.240286,-0.348089423,47.74071388,0.58174354,0.435705328,0.33525951,2102,0,85,-85,-54.12318297,156144867.3,-0.041732526,3.967725988,-3.325722904,-1121,263.31,-0.001061261,0.009534583,0.271003746,0.003601602
2018-06-05,2453.76,2450.39,2455.78,2432.81,0.107445174,1,501364,22.97,24.03637055,2455.78,2432.81,21.81194995,30.66344546,16.86789673,11.60473103,-0.238668447,-0.156281013,2472.853836,0.126078026,-2423.992344,-2455.8805,-2487.768656,-0.367811424,49.35519595,0.654189809,0.563573425,0.425815968,2122.95,0,80,-80,-45.86043045,156558050.6,0.041039346,-1.220970193,-3.671320621,-1190.35,177.95,-0.0037802,0.008266508,0.268418263,0.002448221
2018-06-07,2470.58,2468.26,2478.67,2466.01,0.590929838,1,474147,24.91,24.09877265,2478.67,2453.76,26.9860852,28.39946998,2.551901431,10.95810034,-0.154139758,-0.155852762,2399.58,0.125125771,-2423.94719,-2456.574167,-2489.201143,-0.732616814,53.675733,0.85728085,0.697738066,0.565672273,2139.77,20,75,-55,79.85515157,156426218.3,0.071077384,7.488177717,-2.884662344,-1152.71,155.32,-0.005397054,0.006965217,0.263856498,0.006831399
2018-06-08,2451.58,2467.88,2468.27,2449.11,-0.109286079,-1,530160,21.47,23.91100318,2470.58,2449.11,25.25528834,31.62650606,11.20080297,10.97543624,-0.147952451,-0.1542727,2399.58,0.125798407,-2425.419994,-2457.313,-2489.206006,-0.484432323,48.62899851,0.627867665,0.713112775,0.658141422,2120.77,15,70,-55,-5.622048849,156032748.8,0.023100081,-4.933114531,-2.917464696,-1121.36,142.8,-0.006818504,0.005652481,0.261475672,-0.007720226
2018-06-11,2470.15,2454.25,2470.99,2448,0.108909356,1,427947,22.99,23.84521724,2470.99,2448,24.330817,29.44849105,9.516065254,10.87119546,-0.08106372,-0.139630904,2402.7436,0.126685114,-2425.532368,-2457.517167,-2489.501966,-0.586439499,53.25504706,0.852088867,0.779079127,0.729976656,2142.92,10,65,-55,30.84251465,156429423.5,0.018164241,0.432458926,-3.386013974,-1047.61,179.16,-0.007401571,0.004409238,0.266895877,0.007546163
2018-06-12,2468.83,2474.78,2479.56,2462.84,0.18743801,1,613166,16.72,23.33627315,2479.56,2462.84,25.70877219,27.94139898,4.161453257,10.39192816,-0.032055458,-0.118115815,2405.780656,0.126562144,-2425.858094,-2457.204833,-2488.551573,-0.710630624,52.89044753,0.836150688,0.77203574,0.754742547,2132.19,5,60,-55,75.31692979,156255595.3,-0.006619338,3.191755577,-2.841635082,-938.91,236.45,-0.007388664,0.003285629,0.277654492,-0.000534523
2018-06-14,2423.48,2450.86,2451.95,2422.37,-0.727875147,-1,533448,46.46,24.98796792,2468.83,2422.37,22.29447307,35.79901673,23.24622554,11.31009226,-0.140617471,-0.122616146,2410.207417,0.132292784,-2423.371991,-2454.931667,-2486.491342,-0.146199359,42.20078672,0.288577638,0.658939065,0.736684644,2086.84,0,55,-55,-118.3416797,155762183,-0.025740844,-18.87537679,-0.698143574,-885.26,201.03,-0.008519803,0.002161302,0.238233843,-0.01853983
2018-06-15,2404.04,2432.18,2433.51,2403.97,0.358987902,1,502362,29.54,25.31311307,2433.51,2403.97,20.43609484,38.00706779,30.06506177,12.64973294,-0.287640123,-0.155620942,2479.56,0.132399961,-2416.494845,-2452.374333,-2488.253822,0.036996693,38.59939143,0.053851727,0.392860018,0.607944941,2057.37,40,50,-10,-172.4204534,155262201.8,-0.019871213,-10.83136861,-1.863670807,-899.85,114.24,-0.011144764,0.000894057,0.20047221,-0.008053868
2018-06-18,2376.24,2404.68,2405.56,2365.31,0.026621853,1,564819,40.25,26.38003357,2405.56,2365.31,18.2088887,44.33278139,41.77037909,14.72977909,-0.490945473,-0.222685848,2479.56,0.134040162,-2401.663817,-2448.658833,-2495.653849,0.205275146,34.11568143,0.093346998,0.145258788,0.39901929,2028.05,35,100,-65,-233.4845544,155004139.2,-0.069571366,-23.73373151,-4.946049271,-897.76,-65.25,-0.015776182,-0.000693584,0.241973098,-0.011631249
2018-06-19,2340.11,2373.12,2379.49,2336.54,-0.131299869,-1,606305,42.95,27.5636026,2379.49,2336.54,16.18222078,46.85398158,48.6573741,17.15317873,-0.764391783,-0.331027035,2474.99,0.137471331,-2380.555472,-2443.432833,-2506.310195,0.226701665,29.34482422,0.024940618,0.057379781,0.198499529,1988.67,30,100,-70,-246.9931443,154498626.2,-0.061685573,-19.42403576,-7.545133909,-649.24,-250.84,-0.023032095,-0.002821062,0.319364262,-0.01532147
2018-06-20,2363.91,2350.24,2374.52,2345.22,0.432885634,1,456004,34.41,28.05263098,2374.52,2340.11,14.76440058,42.74882676,48.6573741,19.4034784,-0.89284265,-0.443390158,2466.683,0.138991168,-2366.696857,-2438.578,-2510.459143,0.038119805,35.72159944,0.191371836,0.103219817,0.101952795,2012.47,25,95,-70,-177.8172103,154624377.5,-0.077900295,1.191908404,-7.277036288,-485.48,-376.46,-0.031194705,-0.005523313,0.310626398,0.010119091
2018-06-21,2337.83,2364.16,2370.58,2337.83,0.010575699,1,438264,32.75,28.38815734,2370.58,2337.83,13.54776116,41.0855978,50.40480243,21.61785869,-1.070557748,-0.568823676,2458.87442,0.123867418,-2352.024255,-2432.922667,-2513.821078,0.020257433,32.28325231,0.009019718,0.075110724,0.078570107,1979.72,20,90,-70,-169.9608494,154186113.5,-0.140699897,-4.233264653,-8.579418773,-426.94,-465.37,-0.040713936,-0.008874801,0.302043874,-0.011093879
2018-06-22,2357.22,2323.08,2357.4,2320.76,-0.630926971,-1,537264,36.64,28.97757468,2357.4,2320.76,12.32417958,41.58259221,54.27595022,23.95057951,-1.13418009,-0.681894959,2451.534355,0.1238311,-2339.165652,-2426.698333,-2514.231014,-0.034050221,37.12861983,0.229596977,0.14332951,0.107220017,2016.18,15,100,-85,-147.8323381,154718098.7,-0.123472713,-10.31485452,-9.177389883,-297.8,-591.01,-0.050284872,-0.012818617,0.302555417,0.00825981
2018-06-25,2357.88,2351.89,2361.39,2337.22,-0.226113812,-1,415080,24.17,28.63417648,2361.39,2337.22,12.57643703,39.07547016,51.30310683,25.90433146,-1.169416142,-0.779399195,2441.072406,0.123020141,-2329.835525,-2420.887167,-2511.938808,-0.122610684,37.29309367,0.233753149,0.157456614,0.12529895,2036.84,10,95,-85,-116.850241,155012621.7,-0.081459428,5.953990797,-8.563886342,-171.18,-684.01,-0.059589434,-0.017272981,0.311153736,0.000279952
2018-06-26,2350.92,2334.75,2358.01,2326.61,-0.980965952,-1,470915,31.4,28.83173531,2358.01,2326.61,11.59810009,38.66429189,53.84978853,27.90043554,-1.207375366,-0.86499443,2431.447414,0.120065672,-2320.174682,-2415.277167,-2510.379652,-0.131465115,36.21710537,0.189924433,0.217758186,0.172848104,2029.75,5,90,-85,-110.8621927,155270875.1,-0.087414729,-4.664175063,-9.436767524,-13.5,-809.35,-0.068659083,-0.022166895,0.307519665,-0.002956169
2018-06-27,2342.03,2349.38,2358.71,2342.02,-0.06550627,-1,526625,16.69,27.9644685,2358.71,2342.02,11.28246412,37.01600884,53.28024498,29.71327907,-1.253598681,-0.94271528,2422.592421,0.11917296,-2313.57555,-2408.914833,-2504.254116,-0.178368849,34.83459896,0.133942065,0.185873216,0.187029339,2013.07,0,85,-85,-93.58463943,154744881.2,-0.181450508,2.552821268,-7.055856628,177.7,-1003.45,-0.077584036,-0.027444718,0.313448084,-0.003788666
